C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\res\DARTWARS_TestChip_res1_w1_l280.son DE_EMBEDDED Lk=0.0 l=280.0
FREQUENCY (GHz), DB[S12]-DARTWARS_TestChip_res1_w1_l280
13.2236,-0.0025055
13.2238,-0.00250721
13.224,-0.00250894
13.2242,-0.00251067
13.2244,-0.0025124
13.2246,-0.00251414
13.2248,-0.00251588
13.225,-0.00251763
13.2252,-0.00251938
13.2254,-0.00252114
13.2256,-0.00252291
13.2258,-0.00252468
13.226,-0.00252645
13.2262,-0.00252823
13.2264,-0.00253002
13.2266,-0.00253181
13.2268,-0.0025336
13.227,-0.0025354
13.2272,-0.00253721
13.2274,-0.00253902
13.2276,-0.00254084
13.2278,-0.00254267
13.228,-0.00254449
13.2282,-0.00254633
13.2284,-0.00254817
13.2286,-0.00255002
13.2288,-0.00255187
13.229,-0.00255372
13.2292,-0.00255559
13.2294,-0.00255746
13.2296,-0.00255933
13.2298,-0.00256121
13.23,-0.0025631
13.2302,-0.00256499
13.2304,-0.00256689
13.2306,-0.00256879
13.2308,-0.0025707
13.231,-0.00257261
13.2312,-0.00257454
13.2314,-0.00257646
13.2316,-0.0025784
13.2318,-0.00258034
13.232,-0.00258228
13.2322,-0.00258423
13.2324,-0.00258619
13.2326,-0.00258816
13.2328,-0.00259013
13.233,-0.0025921
13.2332,-0.00259408
13.2334,-0.00259607
13.2336,-0.00259807
13.2338,-0.00260007
13.234,-0.00260208
13.2342,-0.00260409
13.2344,-0.00260611
13.2346,-0.00260814
13.2348,-0.00261017
13.235,-0.00261221
13.2352,-0.00261426
13.2354,-0.00261631
13.2356,-0.00261837
13.2358,-0.00262044
13.236,-0.00262251
13.2362,-0.0026246
13.2364,-0.00262668
13.2366,-0.00262878
13.2368,-0.00263088
13.237,-0.00263298
13.2372,-0.0026351
13.2374,-0.00263722
13.2376,-0.00263935
13.2378,-0.00264148
13.238,-0.00264362
13.2382,-0.00264577
13.2384,-0.00264793
13.2386,-0.00265009
13.2388,-0.00265226
13.239,-0.00265444
13.2392,-0.00265663
13.2394,-0.00265882
13.2396,-0.00266102
13.2398,-0.00266323
13.24,-0.00266544
13.2402,-0.00266766
13.2404,-0.00266989
13.2406,-0.00267213
13.2408,-0.00267437
13.241,-0.00267662
13.2412,-0.00267888
13.2414,-0.00268115
13.2416,-0.00268343
13.2418,-0.00268571
13.242,-0.002688
13.2422,-0.0026903
13.2424,-0.0026926
13.2426,-0.00269492
13.2428,-0.00269724
13.243,-0.00269957
13.2432,-0.0027019
13.2434,-0.00270425
13.2436,-0.0027066
13.2438,-0.00270897
13.244,-0.00271134
13.2442,-0.00271371
13.2444,-0.0027161
13.2446,-0.0027185
13.2448,-0.0027209
13.245,-0.00272331
13.2452,-0.00272573
13.2454,-0.00272816
13.2456,-0.0027306
13.2458,-0.00273304
13.246,-0.0027355
13.2462,-0.00273796
13.2464,-0.00274043
13.2466,-0.00274291
13.2468,-0.0027454
13.247,-0.0027479
13.2472,-0.00275041
13.2474,-0.00275292
13.2476,-0.00275545
13.2478,-0.00275798
13.248,-0.00276052
13.2482,-0.00276308
13.2484,-0.00276564
13.2486,-0.00276821
13.2488,-0.00277079
13.249,-0.00277338
13.2492,-0.00277597
13.2494,-0.00277858
13.2496,-0.0027812
13.2498,-0.00278383
13.25,-0.00278646
13.2502,-0.00278911
13.2504,-0.00279177
13.2506,-0.00279443
13.2508,-0.00279711
13.251,-0.00279979
13.2512,-0.00280249
13.2514,-0.00280519
13.2516,-0.00280791
13.2518,-0.00281063
13.252,-0.00281337
13.2522,-0.00281611
13.2524,-0.00281887
13.2526,-0.00282164
13.2528,-0.00282441
13.253,-0.0028272
13.2532,-0.00283
13.2534,-0.0028328
13.2536,-0.00283562
13.2538,-0.00283845
13.254,-0.00284129
13.2542,-0.00284414
13.2544,-0.002847
13.2546,-0.00284988
13.2548,-0.00285276
13.255,-0.00285565
13.2552,-0.00285856
13.2554,-0.00286148
13.2556,-0.0028644
13.2558,-0.00286734
13.256,-0.00287029
13.2562,-0.00287325
13.2564,-0.00287623
13.2566,-0.00287921
13.2568,-0.00288221
13.257,-0.00288522
13.2572,-0.00288824
13.2574,-0.00289127
13.2576,-0.00289431
13.2578,-0.00289737
13.258,-0.00290044
13.2582,-0.00290351
13.2584,-0.00290661
13.2586,-0.00290971
13.2588,-0.00291283
13.259,-0.00291596
13.2592,-0.0029191
13.2594,-0.00292225
13.2596,-0.00292542
13.2598,-0.0029286
13.26,-0.00293179
13.2602,-0.00293499
13.2604,-0.00293821
13.2606,-0.00294144
13.2608,-0.00294468
13.261,-0.00294794
13.2612,-0.00295121
13.2614,-0.00295449
13.2616,-0.00295779
13.2618,-0.0029611
13.262,-0.00296442
13.2622,-0.00296776
13.2624,-0.00297111
13.2626,-0.00297448
13.2628,-0.00297786
13.263,-0.00298125
13.2632,-0.00298465
13.2634,-0.00298808
13.2636,-0.00299151
13.2638,-0.00299496
13.264,-0.00299842
13.2642,-0.0030019
13.2644,-0.00300539
13.2646,-0.0030089
13.2648,-0.00301242
13.265,-0.00301596
13.2652,-0.00301951
13.2654,-0.00302308
13.2656,-0.00302666
13.2658,-0.00303026
13.266,-0.00303387
13.2662,-0.0030375
13.2664,-0.00304115
13.2666,-0.00304481
13.2668,-0.00304848
13.267,-0.00305217
13.2672,-0.00305588
13.2674,-0.0030596
13.2676,-0.00306334
13.2678,-0.0030671
13.268,-0.00307087
13.2682,-0.00307466
13.2684,-0.00307846
13.2686,-0.00308229
13.2688,-0.00308612
13.269,-0.00308998
13.2692,-0.00309385
13.2694,-0.00309774
13.2696,-0.00310165
13.2698,-0.00310557
13.27,-0.00310951
13.2702,-0.00311347
13.2704,-0.00311745
13.2706,-0.00312144
13.2708,-0.00312546
13.271,-0.00312949
13.2712,-0.00313354
13.2714,-0.0031376
13.2716,-0.00314169
13.2718,-0.00314579
13.272,-0.00314992
13.2722,-0.00315406
13.2724,-0.00315822
13.2726,-0.0031624
13.2728,-0.0031666
13.273,-0.00317081
13.2732,-0.00317505
13.2734,-0.00317931
13.2736,-0.00318359
13.2738,-0.00318788
13.274,-0.0031922
13.2742,-0.00319654
13.2744,-0.00320089
13.2746,-0.00320527
13.2748,-0.00320967
13.275,-0.00321409
13.2752,-0.00321853
13.2754,-0.00322299
13.2756,-0.00322747
13.2758,-0.00323197
13.276,-0.0032365
13.2762,-0.00324104
13.2764,-0.00324561
13.2766,-0.0032502
13.2768,-0.00325481
13.277,-0.00325945
13.2772,-0.0032641
13.2774,-0.00326878
13.2776,-0.00327348
13.2778,-0.00327821
13.278,-0.00328296
13.2782,-0.00328773
13.2784,-0.00329252
13.2786,-0.00329734
13.2788,-0.00330218
13.279,-0.00330704
13.2792,-0.00331193
13.2794,-0.00331685
13.2796,-0.00332179
13.2798,-0.00332675
13.28,-0.00333173
13.2802,-0.00333675
13.2804,-0.00334178
13.2806,-0.00334685
13.2808,-0.00335193
13.281,-0.00335705
13.2812,-0.00336219
13.2814,-0.00336735
13.2816,-0.00337255
13.2818,-0.00337776
13.282,-0.00338301
13.2822,-0.00338828
13.2824,-0.00339358
13.2826,-0.00339891
13.2828,-0.00340426
13.283,-0.00340964
13.2832,-0.00341505
13.2834,-0.00342049
13.2836,-0.00342596
13.2838,-0.00343145
13.284,-0.00343698
13.2842,-0.00344253
13.2844,-0.00344811
13.2846,-0.00345372
13.2848,-0.00345936
13.285,-0.00346503
13.2852,-0.00347074
13.2854,-0.00347647
13.2856,-0.00348223
13.2858,-0.00348802
13.286,-0.00349385
13.2862,-0.0034997
13.2864,-0.00350559
13.2866,-0.00351151
13.2868,-0.00351746
13.287,-0.00352345
13.2872,-0.00352946
13.2874,-0.00353551
13.2876,-0.0035416
13.2878,-0.00354771
13.288,-0.00355386
13.2882,-0.00356005
13.2884,-0.00356627
13.2886,-0.00357252
13.2888,-0.00357881
13.289,-0.00358513
13.2892,-0.00359149
13.2894,-0.00359788
13.2896,-0.00360431
13.2898,-0.00361078
13.29,-0.00361728
13.2902,-0.00362382
13.2904,-0.0036304
13.2906,-0.00363702
13.2908,-0.00364367
13.291,-0.00365036
13.2912,-0.00365709
13.2914,-0.00366386
13.2916,-0.00367067
13.2918,-0.00367752
13.292,-0.0036844
13.2922,-0.00369133
13.2924,-0.0036983
13.2926,-0.00370531
13.2928,-0.00371236
13.293,-0.00371945
13.2932,-0.00372659
13.2934,-0.00373376
13.2936,-0.00374098
13.2938,-0.00374824
13.294,-0.00375555
13.2942,-0.0037629
13.2944,-0.00377029
13.2946,-0.00377773
13.2948,-0.00378522
13.295,-0.00379275
13.2952,-0.00380032
13.2954,-0.00380794
13.2956,-0.00381561
13.2958,-0.00382333
13.296,-0.00383109
13.2962,-0.0038389
13.2964,-0.00384676
13.2966,-0.00385467
13.2968,-0.00386263
13.297,-0.00387064
13.2972,-0.00387869
13.2974,-0.0038868
13.2976,-0.00389496
13.2978,-0.00390317
13.298,-0.00391144
13.2982,-0.00391975
13.2984,-0.00392812
13.2986,-0.00393654
13.2988,-0.00394502
13.299,-0.00395355
13.2992,-0.00396214
13.2994,-0.00397078
13.2996,-0.00397948
13.2998,-0.00398824
13.3,-0.00399705
13.3002,-0.00400592
13.3004,-0.00401485
13.3006,-0.00402384
13.3008,-0.00403288
13.301,-0.00404199
13.3012,-0.00405116
13.3014,-0.00406039
13.3016,-0.00406968
13.3018,-0.00407904
13.302,-0.00408845
13.3022,-0.00409793
13.3024,-0.00410748
13.3026,-0.00411709
13.3028,-0.00412677
13.303,-0.00413651
13.3032,-0.00414632
13.3034,-0.0041562
13.3036,-0.00416614
13.3038,-0.00417616
13.304,-0.00418624
13.3042,-0.0041964
13.3044,-0.00420662
13.3046,-0.00421692
13.3048,-0.00422729
13.305,-0.00423774
13.3052,-0.00424825
13.3054,-0.00425885
13.3056,-0.00426952
13.3058,-0.00428026
13.306,-0.00429109
13.3062,-0.00430199
13.3064,-0.00431297
13.3066,-0.00432403
13.3068,-0.00433517
13.307,-0.00434639
13.3072,-0.0043577
13.3074,-0.00436909
13.3076,-0.00438056
13.3078,-0.00439212
13.308,-0.00440376
13.3082,-0.0044155
13.3084,-0.00442731
13.3086,-0.00443922
13.3088,-0.00445122
13.309,-0.00446331
13.3092,-0.00447549
13.3094,-0.00448777
13.3096,-0.00450013
13.3098,-0.0045126
13.31,-0.00452516
13.3102,-0.00453781
13.3104,-0.00455057
13.3106,-0.00456342
13.3108,-0.00457638
13.311,-0.00458943
13.3112,-0.00460259
13.3114,-0.00461586
13.3116,-0.00462923
13.3118,-0.0046427
13.312,-0.00465629
13.3122,-0.00466998
13.3124,-0.00468378
13.3126,-0.00469769
13.3128,-0.00471172
13.313,-0.00472586
13.3132,-0.00474012
13.3134,-0.00475449
13.3136,-0.00476899
13.3138,-0.0047836
13.314,-0.00479833
13.3142,-0.00481319
13.3144,-0.00482817
13.3146,-0.00484328
13.3148,-0.00485851
13.315,-0.00487387
13.3152,-0.00488936
13.3154,-0.00490499
13.3156,-0.00492075
13.3158,-0.00493664
13.316,-0.00495267
13.3162,-0.00496884
13.3164,-0.00498515
13.3166,-0.0050016
13.3168,-0.0050182
13.317,-0.00503494
13.3172,-0.00505184
13.3174,-0.00506888
13.3176,-0.00508607
13.3178,-0.00510341
13.318,-0.00512091
13.3182,-0.00513857
13.3184,-0.00515639
13.3186,-0.00517437
13.3188,-0.00519252
13.319,-0.00521083
13.3192,-0.00522931
13.3194,-0.00524796
13.3196,-0.00526678
13.3198,-0.00528578
13.32,-0.00530496
13.3202,-0.00532431
13.3204,-0.00534385
13.3206,-0.00536357
13.3208,-0.00538349
13.321,-0.00540359
13.3212,-0.00542388
13.3214,-0.00544437
13.3216,-0.00546506
13.3218,-0.00548595
13.322,-0.00550704
13.3222,-0.00552834
13.3224,-0.00554985
13.3226,-0.00557157
13.3228,-0.00559351
13.323,-0.00561567
13.3232,-0.00563805
13.3234,-0.00566065
13.3236,-0.00568348
13.3238,-0.00570655
13.324,-0.00572985
13.3242,-0.00575339
13.3244,-0.00577717
13.3246,-0.00580119
13.3248,-0.00582547
13.325,-0.00585
13.3252,-0.00587479
13.3254,-0.00589984
13.3256,-0.00592515
13.3258,-0.00595074
13.326,-0.00597659
13.3262,-0.00600273
13.3264,-0.00602914
13.3266,-0.00605585
13.3268,-0.00608284
13.327,-0.00611013
13.3272,-0.00613772
13.3274,-0.00616561
13.3276,-0.00619382
13.3278,-0.00622233
13.328,-0.00625117
13.3282,-0.00628034
13.3284,-0.00630983
13.3286,-0.00633966
13.3288,-0.00636983
13.329,-0.00640035
13.3292,-0.00643122
13.3294,-0.00646245
13.3296,-0.00649404
13.3298,-0.00652601
13.33,-0.00655835
13.3302,-0.00659107
13.3304,-0.00662419
13.3306,-0.0066577
13.3308,-0.00669162
13.331,-0.00672594
13.3312,-0.00676068
13.3314,-0.00679585
13.3316,-0.00683146
13.3318,-0.0068675
13.332,-0.00690399
13.3322,-0.00694093
13.3324,-0.00697834
13.3326,-0.00701623
13.3328,-0.00705459
13.333,-0.00709345
13.3332,-0.0071328
13.3334,-0.00717267
13.3336,-0.00721305
13.3338,-0.00725396
13.334,-0.0072954
13.3342,-0.0073374
13.3344,-0.00737995
13.3346,-0.00742307
13.3348,-0.00746677
13.335,-0.00751106
13.3352,-0.00755596
13.3354,-0.00760147
13.3356,-0.0076476
13.3358,-0.00769438
13.336,-0.0077418
13.3362,-0.00778989
13.3364,-0.00783866
13.3366,-0.00788812
13.3368,-0.00793829
13.337,-0.00798918
13.3372,-0.0080408
13.3374,-0.00809317
13.3376,-0.00814631
13.3378,-0.00820023
13.338,-0.00825495
13.3382,-0.00831048
13.3384,-0.00836685
13.3386,-0.00842407
13.3388,-0.00848215
13.339,-0.00854113
13.3392,-0.00860101
13.3394,-0.00866183
13.3396,-0.00872359
13.3398,-0.00878632
13.34,-0.00885004
13.3402,-0.00891477
13.3404,-0.00898055
13.3406,-0.00904738
13.3408,-0.0091153
13.341,-0.00918433
13.3412,-0.00925449
13.3414,-0.00932582
13.3416,-0.00939834
13.3418,-0.00947208
13.342,-0.00954706
13.3422,-0.00962333
13.3424,-0.0097009
13.3426,-0.00977982
13.3428,-0.00986011
13.343,-0.00994182
13.3432,-0.010025
13.3434,-0.0101096
13.3436,-0.0101957
13.3438,-0.0102834
13.344,-0.0103727
13.3442,-0.0104637
13.3444,-0.0105563
13.3446,-0.0106507
13.3448,-0.0107468
13.345,-0.0108447
13.3452,-0.0109445
13.3454,-0.0110463
13.3456,-0.01115
13.3458,-0.0112557
13.346,-0.0113635
13.3462,-0.0114735
13.3464,-0.0115857
13.3466,-0.0117001
13.3468,-0.0118168
13.347,-0.011936
13.3472,-0.0120576
13.3474,-0.0121818
13.3476,-0.0123086
13.3478,-0.0124381
13.348,-0.0125703
13.3482,-0.0127054
13.3484,-0.0128435
13.3486,-0.0129846
13.3488,-0.0131288
13.349,-0.0132763
13.3492,-0.0134271
13.3494,-0.0135814
13.3496,-0.0137392
13.3498,-0.0139007
13.35,-0.0140659
13.3502,-0.0142351
13.3504,-0.0144084
13.3506,-0.0145858
13.3508,-0.0147676
13.351,-0.0149538
13.3512,-0.0151447
13.3514,-0.0153404
13.3516,-0.015541
13.3518,-0.0157468
13.352,-0.015958
13.3522,-0.0161747
13.3524,-0.0163971
13.3526,-0.0166255
13.3528,-0.01686
13.353,-0.017101
13.3532,-0.0173486
13.3534,-0.0176032
13.3536,-0.017865
13.3538,-0.0181342
13.354,-0.0184112
13.3542,-0.0186964
13.3544,-0.01899
13.3546,-0.0192923
13.3548,-0.0196039
13.355,-0.0199249
13.3552,-0.020256
13.3554,-0.0205975
13.3556,-0.0209498
13.3558,-0.0213135
13.356,-0.021689
13.3562,-0.022077
13.3564,-0.0224779
13.3566,-0.0228925
13.3568,-0.0233213
13.357,-0.0237651
13.3572,-0.0242245
13.3574,-0.0247004
13.3576,-0.0251935
13.3578,-0.0257049
13.358,-0.0262353
13.3582,-0.0267858
13.3584,-0.0273576
13.3586,-0.0279516
13.3588,-0.0285692
13.359,-0.0292116
13.3592,-0.0298804
13.3594,-0.0305768
13.3596,-0.0313027
13.3598,-0.0320597
13.36,-0.0328497
13.3602,-0.0336747
13.3604,-0.0345369
13.3606,-0.0354386
13.3608,-0.0363824
13.361,-0.0373711
13.3612,-0.0384075
13.3614,-0.039495
13.3616,-0.0406372
13.3618,-0.0418377
13.362,-0.0431008
13.3622,-0.0444311
13.3624,-0.0458336
13.3626,-0.0473138
13.3628,-0.0488776
13.363,-0.0505317
13.3632,-0.0522834
13.3634,-0.0541408
13.3636,-0.0561127
13.3638,-0.058209
13.364,-0.0604408
13.3642,-0.0628203
13.3644,-0.0653611
13.3646,-0.0680786
13.3648,-0.0709899
13.365,-0.0741144
13.3652,-0.0774741
13.3654,-0.0810934
13.3656,-0.0850002
13.3658,-0.0892266
13.366,-0.0938091
13.3662,-0.0987899
13.3664,-0.104217
13.3666,-0.110148
13.3668,-0.116646
13.367,-0.123789
13.3672,-0.131665
13.3674,-0.140382
13.3676,-0.150064
13.3678,-0.160862
13.368,-0.172956
13.3682,-0.186566
13.3684,-0.201957
13.3686,-0.21946
13.3688,-0.239482
13.369,-0.262534
13.3692,-0.289264
13.3694,-0.320503
13.3696,-0.357325
13.3698,-0.401146
13.37,-0.453854
13.3702,-0.518012
13.3704,-0.597164
13.3706,-0.696307
13.3708,-0.822661
13.371,-0.986916
13.3712,-1.20538
13.3714,-1.50371
13.3716,-1.92388
13.3718,-2.53732
13.372,-3.47202
13.3722,-4.97301
13.3724,-7.56736
13.3726,-12.7503
13.3728,-29.57
13.3728,-39.154
13.3728,-38.4019
13.3728,-29.2286
13.3729,-24.8786
13.373,-13.4917
13.3732,-7.78851
13.3734,-5.01806
13.3736,-3.43229
13.3738,-2.45614
13.374,-1.82362
13.3742,-1.39612
13.3744,-1.09661
13.3746,-0.880161
13.3748,-0.719493
13.375,-0.597432
13.3752,-0.502815
13.3754,-0.428139
13.3756,-0.368279
13.3758,-0.319634
13.376,-0.279619
13.3762,-0.246343
13.3764,-0.2184
13.3766,-0.19473
13.3768,-0.174518
13.377,-0.157135
13.3772,-0.142085
13.3774,-0.128977
13.3776,-0.117498
13.3778,-0.107392
13.378,-0.0984538
13.3782,-0.0905139
13.3784,-0.0834319
13.3786,-0.0770912
13.3788,-0.0713941
13.379,-0.0662583
13.3792,-0.0616142
13.3794,-0.0574025
13.3796,-0.0535725
13.3798,-0.0500805
13.38,-0.046889
13.3802,-0.0439654
13.3804,-0.0412814
13.3806,-0.0388122
13.3808,-0.0365363
13.381,-0.0344344
13.3812,-0.03249
13.3814,-0.0306882
13.3816,-0.0290158
13.3818,-0.0274611
13.382,-0.0260138
13.3822,-0.0246645
13.3824,-0.0234049
13.3826,-0.0222276
13.3828,-0.0211257
13.383,-0.0200933
13.3832,-0.0191248
13.3834,-0.0182154
13.3836,-0.0173604
13.3838,-0.0165559
13.384,-0.0157981
13.3842,-0.0150837
13.3844,-0.0144095
13.3846,-0.0137727
13.3848,-0.0131708
13.385,-0.0126014
13.3852,-0.0120623
13.3854,-0.0115515
13.3856,-0.0110671
13.3858,-0.0106075
13.386,-0.0101712
13.3862,-0.00975656
13.3864,-0.00936237
13.3866,-0.00898736
13.3868,-0.00863038
13.387,-0.00829037
13.3872,-0.00796634
13.3874,-0.00765737
13.3876,-0.0073626
13.3878,-0.00708123
13.388,-0.00681253
13.3882,-0.00655578
13.3884,-0.00631036
13.3886,-0.00607564
13.3888,-0.00585106
13.389,-0.0056361
13.3892,-0.00543025
13.3894,-0.00523304
13.3896,-0.00504404
13.3898,-0.00486283
13.39,-0.00468903
13.3902,-0.00452228
13.3904,-0.00436222
13.3906,-0.00420855
13.3908,-0.00406095
13.391,-0.00391913
13.3912,-0.00378284
13.3914,-0.0036518
13.3916,-0.00352579
13.3918,-0.00340457
13.392,-0.00328792
13.3922,-0.00317565
13.3924,-0.00306755
13.3926,-0.00296346
13.3928,-0.00286318
13.393,-0.00276656
13.3932,-0.00267344
13.3934,-0.00258368
13.3936,-0.00249713
13.3938,-0.00241365
13.394,-0.00233313
13.3942,-0.00225544
13.3944,-0.00218046
13.3946,-0.00210809
13.3948,-0.00203823
13.395,-0.00197076
13.3952,-0.0019056
13.3954,-0.00184266
13.3956,-0.00178185
13.3958,-0.00172309
13.396,-0.0016663
13.3962,-0.00161141
13.3964,-0.00155834
13.3966,-0.00150703
13.3968,-0.00145741
13.397,-0.00140942
13.3972,-0.00136299
13.3974,-0.00131808
13.3976,-0.00127463
13.3978,-0.00123258
13.398,-0.00119188
13.3982,-0.00115249
13.3984,-0.00111436
13.3986,-0.00107745
13.3988,-0.00104171
13.399,-0.0010071
13.3992,-0.000973589
13.3994,-0.000941134
13.3996,-0.000909699
13.3998,-0.000879251
13.4,-0.000849756
13.4002,-0.000821182
13.4004,-0.000793499
13.4006,-0.000766677
13.4008,-0.000740689
13.401,-0.000715506
13.4012,-0.000691103
13.4014,-0.000667454
13.4016,-0.000644536
13.4018,-0.000622324
13.402,-0.000600797
13.4022,-0.000579933
13.4024,-0.00055971
13.4026,-0.00054011
13.4028,-0.000521111
13.403,-0.000502697
13.4032,-0.000484848
13.4034,-0.000467547
13.4036,-0.000450778
13.4038,-0.000434524
13.404,-0.00041877
13.4042,-0.000403501
13.4044,-0.000388702
13.4046,-0.000374359
13.4048,-0.000360458
13.405,-0.000346987
13.4052,-0.000333933
13.4054,-0.000321283
13.4056,-0.000309026
13.4058,-0.00029715
13.406,-0.000285645
13.4062,-0.000274499
13.4064,-0.000263702
13.4066,-0.000253244
13.4068,-0.000243116
13.407,-0.000233307
13.4072,-0.00022381
13.4074,-0.000214615
13.4076,-0.000205714
13.4078,-0.000197099
13.408,-0.000188761
13.4082,-0.000180692
13.4084,-0.000172887
13.4086,-0.000165336
13.4088,-0.000158033
13.409,-0.000150972
13.4092,-0.000144145
13.4094,-0.000137547
13.4096,-0.00013117
13.4098,-0.00012501
13.41,-0.00011906
13.4102,-0.000113315
13.4104,-0.000107768
13.4106,-0.000102416
13.4108,-9.72515e-05
13.411,-9.2271e-05
13.4112,-8.74691e-05
13.4114,-8.28412e-05
13.4116,-7.83827e-05
13.4118,-7.40891e-05
13.412,-6.99561e-05
13.4122,-6.59794e-05
13.4124,-6.2155e-05
13.4126,-5.84789e-05
13.4128,-5.49473e-05
13.413,-5.15564e-05
13.4132,-4.83026e-05
13.4134,-4.51823e-05
13.4136,-4.21921e-05
13.4138,-3.93286e-05
13.414,-3.65887e-05
13.4142,-3.39691e-05
13.4144,-3.14667e-05
13.4146,-2.90786e-05
13.4148,-2.68019e-05
13.415,-2.46337e-05
13.4152,-2.25712e-05
13.4154,-2.06119e-05
13.4156,-1.87531e-05
13.4158,-1.69922e-05
13.416,-1.53268e-05
13.4162,-1.37545e-05
13.4164,-1.2273e-05
13.4166,-1.08799e-05
13.4168,-9.57308e-06
13.417,-8.35036e-06
13.4172,-7.20964e-06
13.4174,-6.14886e-06
13.4176,-5.16604e-06
13.4178,-4.25924e-06
13.418,-3.42656e-06
13.4182,-2.66616e-06
13.4184,-1.97625e-06
13.4186,-1.35508e-06
13.4188,-8.00936e-07
13.419,-3.12167e-07
13.4192,1.12849e-07
13.4194,4.75689e-07
13.4196,7.7789e-07
13.4198,1.02095e-06
13.42,1.20634e-06
13.4202,1.33547e-06
13.4204,1.40974e-06
13.4206,1.43049e-06
13.4208,1.39906e-06
13.421,1.31673e-06
13.4212,1.18476e-06
13.4214,1.00437e-06
13.4216,7.76756e-07
13.4218,5.03086e-07
13.422,1.84497e-07
13.4222,-1.77901e-07
13.4224,-5.83025e-07
13.4226,-1.02982e-06
13.4228,-1.51725e-06
13.423,-2.04431e-06
13.4232,-2.61002e-06
13.4234,-3.21343e-06
13.4236,-3.85358e-06
13.4238,-4.52958e-06
13.424,-5.24054e-06
13.4242,-5.98557e-06
13.4244,-6.76383e-06
13.4246,-7.57449e-06
13.4248,-8.41675e-06
13.425,-9.2898e-06
13.4252,-1.01929e-05
13.4254,-1.11252e-05
13.4256,-1.20861e-05
13.4258,-1.30748e-05
13.426,-1.40907e-05
13.4262,-1.51329e-05
13.4264,-1.62009e-05
13.4266,-1.72941e-05
13.4268,-1.84116e-05
13.427,-1.95531e-05
13.4272,-2.07177e-05
13.4274,-2.1905e-05
13.4276,-2.31143e-05
13.4278,-2.43451e-05
13.428,-2.55969e-05
13.4282,-2.6869e-05
13.4284,-2.81609e-05
13.4286,-2.94722e-05
13.4288,-3.08023e-05
13.429,-3.21508e-05
13.4292,-3.3517e-05
13.4294,-3.49007e-05
13.4296,-3.63012e-05
13.4298,-3.77182e-05
13.43,-3.91512e-05
13.4302,-4.05998e-05
13.4304,-4.20635e-05
13.4306,-4.3542e-05
13.4308,-4.50347e-05
13.431,-4.65415e-05
13.4312,-4.80618e-05
13.4314,-4.95952e-05
13.4316,-5.11415e-05
13.4318,-5.27002e-05
13.432,-5.42709e-05
13.4322,-5.58535e-05
13.4324,-5.74474e-05
13.4326,-5.90524e-05
13.4328,-6.06681e-05
13.433,-6.22943e-05
13.4332,-6.39306e-05
13.4334,-6.55768e-05
13.4336,-6.72325e-05
13.4338,-6.88974e-05
13.434,-7.05712e-05
13.4342,-7.22537e-05
13.4344,-7.39447e-05
13.4346,-7.56438e-05
13.4348,-7.73507e-05
13.435,-7.90653e-05
13.4352,-8.07873e-05
13.4354,-8.25164e-05
13.4356,-8.42525e-05
13.4358,-8.59952e-05
13.436,-8.77443e-05
13.4362,-8.94996e-05
13.4364,-9.1261e-05
13.4366,-9.30282e-05
13.4368,-9.48009e-05
13.437,-9.6579e-05
13.4372,-9.83623e-05
13.4374,-0.000100151
13.4376,-0.000101944
13.4378,-0.000103741
13.438,-0.000105543
13.4382,-0.00010735
13.4384,-0.00010916
13.4386,-0.000110975
13.4388,-0.000112793
13.439,-0.000114614
13.4392,-0.000116439
13.4394,-0.000118268
13.4396,-0.000120099
13.4398,-0.000121933
13.44,-0.000123771
13.4402,-0.00012561
13.4404,-0.000127453
13.4406,-0.000129298
13.4408,-0.000131145
13.441,-0.000132994
13.4412,-0.000134845
13.4414,-0.000136698
13.4416,-0.000138552
13.4418,-0.000140409
13.442,-0.000142266
13.4422,-0.000144126
13.4424,-0.000145986
13.4426,-0.000147848
13.4428,-0.000149711
13.443,-0.000151574
13.4432,-0.000153439
13.4434,-0.000155304
13.4436,-0.00015717
13.4438,-0.000159036
13.444,-0.000160903
13.4442,-0.00016277
13.4444,-0.000164638
13.4446,-0.000166506
13.4448,-0.000168373
13.445,-0.000170241
13.4452,-0.000172109
13.4454,-0.000173977
13.4456,-0.000175844
13.4458,-0.000177711
13.446,-0.000179578
13.4462,-0.000181444
13.4464,-0.00018331
13.4466,-0.000185175
13.4468,-0.000187039
13.447,-0.000188903
13.4472,-0.000190766
13.4474,-0.000192628
13.4476,-0.000194489
13.4478,-0.000196349
13.448,-0.000198208
13.4482,-0.000200066
13.4484,-0.000201922
13.4486,-0.000203778
13.4488,-0.000205632
13.449,-0.000207485
13.4492,-0.000209336
13.4494,-0.000211186
13.4496,-0.000213035
13.4498,-0.000214882
13.45,-0.000216727
13.4502,-0.000218571
13.4504,-0.000220413
13.4506,-0.000222253
13.4508,-0.000224092
13.451,-0.000225929
13.4512,-0.000227764
13.4514,-0.000229597
13.4516,-0.000231428
13.4518,-0.000233257
13.452,-0.000235084
13.4522,-0.000236909
13.4524,-0.000238732
13.4526,-0.000240553
13.4528,-0.000242372
13.453,-0.000244188
13.4532,-0.000246002
13.4534,-0.000247814
13.4536,-0.000249624
13.4538,-0.000251432
13.454,-0.000253237
13.4542,-0.000255039
13.4544,-0.00025684
13.4546,-0.000258638
