 Sonnet Data File
 From: sonnet Version : 18.56
 From Project: DARTWARS_TestChip_res2_w2_l320
 Data is De-embedded 
 Data File Written: 10/09/2024 13:45:04
Project Date: 06/30/2023 17:10:43
R 50.00000
Frequency (GHz),RE[Z11],IM[Z11],RE[Z12],IM[Z12],RE[Z13],IM[Z13],RE[Z21],IM[Z21],RE[Z22],IM[Z22],RE[Z23],IM[Z23],RE[Z31],IM[Z31],RE[Z32],IM[Z32],RE[Z33],IM[Z33]
0.550000000000000,-9.187424677e-6,-813.0622204065,-3.265742165e-5,-814.6471715795,-8.296379681e-5,10.165545252086,-3.265742164e-5,-814.6471715795,-1.650671160e-5,-813.0623296207,-1.598483346e-4,10.165601207881,-8.296379681e-5,10.165545252086,-1.598483346e-4,10.165601207881,3.1509915986e-4,-767.9376592860
0.575000000000000,-1.045272596e-5,-777.6134831708,-3.446344951e-5,-779.2705228655,-6.464644293e-5,9.7235453548190,-3.446344952e-5,-779.2705228655,-1.818032541e-5,-777.6135873386,-1.387768642e-4,9.7236013817171,-6.464644293e-5,9.7235453548190,-1.387768642e-4,9.7236013817171,2.9124071339e-4,-734.1479723936
0.600000000000000,-1.136508448e-5,-745.1146206624,-3.583012880e-5,-746.8437555582,-4.863346843e-5,9.3183779787211,-3.583012881e-5,-746.8437555582,-1.945289569e-5,-745.1147197682,-1.200076346e-4,9.3184340381840,-4.863346843e-5,9.3183779787211,-1.200076346e-4,9.3184340381840,2.6927001646e-4,-703.1570162532
0.625000000000000,-1.197912057e-5,-715.2116473210,-3.681548567e-5,-717.0128844062,-3.466540286e-5,8.9456232906593,-3.681548567e-5,-717.0128844062,-2.038059892e-5,-715.2117413736,-1.032958880e-4,8.9456793512055,-3.466540286e-5,8.9456232906593,-1.032958880e-4,8.9456793512055,2.4902027648e-4,-674.6289440889
0.650000000000000,-1.234191968e-5,-687.6050368786,-3.747006850e-5,-689.4783834478,-2.251306381e-5,8.6015414239469,-3.747006850e-5,-689.4783834478,-2.101224105e-5,-687.6051259064,-8.842439019e-5,8.6015974601649,-2.251306381e-5,8.6015414239469,-8.842439019e-5,8.6015974601649,2.3034098725e-4,-648.2795776765
0.675000000000000,-1.249419355e-5,-662.0396373053,-3.783809209e-5,-663.9851009582,-1.197386224e-5,8.2829465597682,-3.783809209e-5,-663.9851009582,-2.139038839e-5,-662.0397213527,-7.520025670e-5,8.2830025515045,-1.197386224e-5,8.2829465597682,-7.520025670e-5,8.2830025515045,2.1309647453e-4,-623.8668391263
0.700000000000000,-1.247107420e-5,-638.2967468393,-3.795819816e-5,-640.3143354787,-2.868508773e-6,7.9871079909412,-3.795819815e-5,-640.3143354787,-2.155209873e-5,-638.2968259640,-6.345206958e-5,7.9871639226251,-2.868508773e-6,7.9871079909412,-6.345206958e-5,7.9871639226251,1.9716447438e-4,-601.1832329907
0.725000000000000,-1.230294767e-5,-616.1878294568,-3.786427672e-5,-618.2775512878,4.9618896917e-6,7.7116716550620,-3.786427671e-5,-618.2775512878,-2.152973374e-5,-616.1879037274,-5.302729878e-5,7.7117275151392,4.9618896915e-6,7.7116716550620,-5.302729878e-5,7.7117275151392,1.8243473762e-4,-580.0498837940
0.750000000000000,-1.201609032e-5,-595.5494872502,-3.758609514e-5,-597.7113507791,1.1658365363e-5,7.4545973609206,-3.758609514e-5,-597.7113507791,-2.135158391e-5,-595.5495567438,-4.379002663e-5,7.4546531413749,1.1658365363e-5,7.4545973609206,-4.379002663e-5,7.4546531413749,1.6880775346e-4,-560.3117660508
0.775000000000000,-1.163320451e-5,-576.2394058926,-3.714981035e-5,-578.4734199263,1.7346295731e-5,7.2141081645384,-3.714981035e-5,-578.4734199263,-2.104236123e-5,-576.2394706935,-3.561895143e-5,7.2141638604836,1.7346295731e-5,7.2141081645384,-3.561895143e-5,7.2141638604836,1.5619358596e-4,-541.8338575059
0.800000000000000,-1.117393351e-5,-558.1330603287,-3.657848745e-5,-560.4392339735,2.2137318101e-5,6.9886492371317,-3.657848745e-5,-560.4392339735,-2.062372442e-5,-558.1331205268,-2.840564290e-5,6.9887048464616,2.2137318100e-5,6.9886492371317,-2.840564290e-5,6.9887048464616,1.4451082369e-4,-524.4980136377
0.825000000000000,-1.065522853e-5,-541.1210194304,-3.589244995e-5,-543.4993620922,2.6130989153e-5,6.7768542115810,-3.589244996e-5,-543.4993620922,-2.011461538e-5,-541.1210751203,-2.205302194e-5,6.7769097346667,2.6130989153e-5,6.7768542115810,-2.205302194e-5,6.7769097346667,1.3368565345e-4,-508.2004104334
0.850000000000000,-1.009173494e-5,-525.1067263019,-3.510966510e-5,-527.5572476854,2.9416224174e-5,6.5775174677085,-3.510966510e-5,-527.5572476854,-1.953164687e-5,-525.1067775815,-1.647403598e-5,6.5775729071348,2.9416224174e-5,6.5775174677085,-1.647403598e-5,6.5775729071348,1.2365102989e-4,-492.8494384376
0.875000000000000,-9.496053273e-6,-510.0046591037,-3.424599586e-5,-512.5273692119,3.2072545535e-5,6.3895711686250,-3.424599585e-5,-512.5273692119,-1.888934816e-5,-510.0047060736,-1.159050530e-5,6.3896265289599,3.2072545534e-5,6.3895711686250,-1.159050530e-5,6.3896265289599,1.1434594970e-4,-478.3639578196
0.900000000000000,-8.879031502e-6,-495.7387984057,-3.331549275e-5,-498.3337075400,3.4171167798e-5,6.2120661243267,-3.331549276e-5,-498.3337075400,-1.820045906e-5,-495.7388411684,-7.332116967e-6,6.2121214119179,3.4171167798e-5,6.2120661243267,-7.332116967e-6,6.2121214119179,1.0571481243e-4,-464.6718442630
0.925000000000000,-8.249967889e-6,-482.2413430779,-3.233058935e-5,-484.9084618375,3.5775941710e-5,6.0441557584677,-3.233058936e-5,-484.9084618375,-1.747612080e-5,-482.2413817371,-3.635546977e-6,6.0442109812627,3.5775941710e-5,6.0441557584677,-3.635546977e-6,6.0442109812627,9.7706848093e-5,-451.7087706559
0.950000000000000,-7.616801098e-6,-469.4516289352,-3.130229046e-5,-472.1909682175,3.6944177075e-5,5.8850826066871,-3.130229045e-5,-472.1909682175,-1.672606466e-5,-469.4516635955,-4.436929995e-7,5.8851377740725,3.6944177074e-5,5.8850826066871,-4.436929995e-7,5.8851377740725,9.0275617793e-5,-439.4171811450
0.975000000000000,-6.986297952e-6,-457.3152137445,-3.024035947e-5,-460.1267847442,3.7727362042e-5,5.7341668920937,-3.024035947e-5,-460.1267847442,-1.595880157e-5,-457.3152445107,2.2949979150e-6,5.7342220147517,3.7727362042e-5,5.7341668920937,2.2949979148e-6,5.7342220147517,8.3378577994e-5,-427.7454230280
1.000000000000000,-6.364168699e-6,-445.7830994804,-2.915342862e-5,-448.6669136902,3.8171792218e-5,5.5907968144261,-2.915342861e-5,-448.6669136902,-1.518172895e-5,-445.7831264573,4.6271185119e-6,5.5908519042052,3.8171792218e-5,5.5907968144261,4.6271185120e-6,5.5908519042052,7.6976688188e-5,-416.6470088611
1.025000000000000,-5.755217591e-6,-434.8110683979,-2.804914863e-5,-437.7671376079,3.8319122863e-5,5.4544202602983,-2.804914863e-5,-437.7671376079,-1.440128205e-5,-434.8110916898,6.5948195208e-6,5.4544753300962,3.8319122863e-5,5.4544202602983,6.5948195209e-6,5.4544753300962,7.1034068185e-5,-406.0799865508
1.050000000000000,-5.163441417e-6,-424.3591139510,-2.693428538e-5,-427.3874502491,3.8206854572e-5,5.3245376976902,-2.693428539e-5,-427.3874502491,-1.362303039e-5,-424.3591336615,8.2362662400e-6,5.3245927613482,3.8206854572e-5,5.3245376976902,8.2362662398e-6,5.3245927613482,6.5517696004e-5,-396.0063994324
1.075000000000000,-4.592134825e-6,-414.3909511186,-2.581482526e-5,-417.4915668903,3.7868761068e-5,5.2006960618961,-2.581482526e-5,-417.4915668903,-1.285178517e-5,-414.3909673503,9.5860413518e-6,5.2007511341022,3.7868761068e-5,5.2006960618962,9.5860413516e-6,5.2007511341022,6.0397132490e-5,-386.3918216865
1.100000000000000,-4.043962498e-6,-404.8735935039,-2.469604331e-5,-408.0465014323,3.7335266801e-5,5.0824834752081,-2.469604332e-5,-408.0465014323,-1.209166498e-5,-404.8736063583,1.0675500961e-5,5.0825385714086,3.7335266801e-5,5.0824834752081,1.0675500961e-5,5.0825385714086,5.5644290407e-5,-377.2049571067
1.125000000000000,-3.521050775e-6,-395.7769868206,-2.358259873e-5,-399.0221998866,3.6633781891e-5,4.9695246706313,-2.358259872e-5,-399.0221998866,-1.134619654e-5,-395.7769963976,1.1533090987e-5,4.9695798069496,3.6633781891e-5,4.9695246706313,1.1533090986e-5,4.9695798069496,5.1233214987e-5,-368.4172913663
1.150000000000000,-3.025040618e-6,-387.0736901849,-2.247858177e-5,-390.3912216674,3.5788998521e-5,4.8614770125060,-2.247858178e-5,-390.3912216674,-1.061835745e-5,-387.0736965833,1.2184627359e-5,4.8615322056682,3.5788998521e-5,4.8614770125060,1.2184627360e-5,4.8615322056682,4.7139897069e-5,-360.0027896399
1.175000000000000,-2.557144418e-6,-378.7385980946,-2.138757415e-5,-382.1284615704,3.4823154826e-5,4.7580270251308,-2.138757415e-5,-382.1284615704,-9.910641073e-6,-378.7386014111,1.2653545932e-5,4.7580822923964,3.4823154826e-5,4.7580270251308,1.2653545932e-5,4.7580822923964,4.3342101344e-5,-351.9376328277
1.200000000000000,-2.118210064e-6,-370.7486971596,-2.031271102e-5,-374.2109065035,3.3756269965e-5,4.6588873553068,-2.031271101e-5,-374.2109065035,-9.225117618e-6,-370.7486974894,1.2961125311e-5,4.6589427144048,3.3756269965e-5,4.6588873553068,1.2961125311e-5,4.6589427144048,3.9819217978e-5,-344.1999867509
1.225000000000000,-1.708760759e-6,-363.0828526213,-1.925672007e-5,-366.6174220064,3.2606353995e-5,4.5637941068106,-1.925672008e-5,-366.6174220064,-8.563473806e-6,-363.0828500576,1.3126686039e-5,4.5638495758803,3.2606353994e-5,4.5637941068106,1.3126686039e-5,4.5638495758803,3.6552125305e-5,-336.7697996089
1.250000000000000,-1.329031060e-6,-355.7216204893,-1.822195926e-5,-359.3285643873,3.1389595491e-5,4.4725044947309,-1.822195927e-5,-359.3285643873,-7.927053068e-6,-355.7216151235,1.3167768889e-5,4.4725600922664,3.1389595491e-5,4.4725044947309,1.3167768889e-5,4.4725600922664,3.3523065328e-5,-329.6286237424
1.275000000000000,-9.790058717e-7,-348.6470817801,-1.721045361e-5,-352.3264149611,3.0120529860e-5,4.3847947757617,-1.721045361e-5,-352.3264149611,-7.316890904e-6,-348.6470737013,1.3100294932e-5,4.3848505205607,3.0120529861e-5,4.3847947757617,1.3100294933e-5,4.3848505205607,3.0715537276e-5,-322.7594583640
1.300000000000000,-6.584578071e-7,-341.8426958814,-1.622393501e-5,-345.5944334145,2.8812190549e-5,4.3004584173077,-1.622393501e-5,-345.5944334145,-6.733757652e-6,-341.8426851769,1.2938709561e-5,4.3005143284230,2.8812190549e-5,4.3004584173077,1.2938709561e-5,4.3005143284230,2.8114196115e-5,-316.1466104370
1.325000000000000,-3.669696154e-7,-335.2931705174,-1.526386274e-5,-339.1173277706,2.7476244987e-5,4.2193044738584,-1.526386275e-5,-339.1173277706,-6.178178090e-6,-335.2931572722,1.2696112048e-5,4.2193605705529,2.7476244987e-5,4.2193044738584,1.2696112047e-5,4.2193605705529,2.5704764898e-5,-309.7755713022
1.350000000000000,-1.039641843e-7,-328.9843461618,-1.433145505e-5,-332.8809388024,2.6123117277e-5,4.1411561437640,-1.433145507e-5,-332.8809388024,-5.650464580e-6,-328.9843304589,1.2384372639e-5,4.1412124454683,2.6123117277e-5,4.1411561437640,1.2384372639e-5,4.1412124454683,2.3473949862e-5,-303.6329070138
1.375000000000000,1.3127976324e-7,-322.9030930607,-1.342770560e-5,-326.8721370556,2.4762098783e-5,4.0658494834536,-1.342770560e-5,-326.8721370556,-5.150734519e-6,-322.9030749810,1.2014238175e-5,4.0659060097265,2.4762098782e-5,4.0658494834536,1.2014238175e-5,4.0659060097265,2.1409370353e-5,-297.7061606383
1.400000000000000,3.3959363248e-7,-317.0372192889,-1.255341604e-5,-321.0787309044,2.3401448582e-5,3.9932322594136,-1.255341606e-5,-321.0787309044,-4.678942017e-6,-317.0371989107,1.1595428156e-5,3.9932890299045,2.3401448582e-5,3.9932322594136,1.1595428156e-5,3.9932890299045,1.9499490632e-5,-291.9837650213
1.425000000000000,5.2191361295e-7,-311.3753884835,-1.170920438e-5,-315.4893842862,2.2048484037e-5,3.9231629210097,-1.170920437e-5,-315.4893842862,-4.234888844e-6,-311.3753658833,1.1136721432e-5,3.9232199554236,2.2048484037e-5,3.9231629210097,1.1136721431e-5,3.9232199554236,1.7733557997e-5,-286.4549647369
1.450000000000000,6.7925958841e-7,-305.9070460892,-1.089552524e-5,-310.0935429458,2.0709663346e-5,3.8555096795679,-1.089552523e-5,-310.0935429458,-3.818244209e-6,-305.9070213411,1.0646035301e-5,3.8555669976320,2.0709663346e-5,3.8555096795679,1.0646035301e-5,3.8555669976320,1.6101546681e-5,-281.1097461110
1.475000000000000,8.1271627218e-7,-300.6223531030,-1.011268945e-5,-304.8813681809,1.9390660486e-5,3.7901496811086,-1.011268944e-5,-304.8813681809,-3.428564501e-6,-300.6223262789,1.0130497400e-5,3.7902073025412,1.9390660486e-5,3.7901496811086,1.0130497401e-5,3.7902073025412,1.4594108431e-5,-275.9387743613
1.500000000000000,9.2342385016e-7,-295.5121264450,-9.360875339e-6,-299.8436772123,1.8096433447e-5,3.7269682618038,-9.360875323e-6,-299.8436772123,-3.065306530e-6,-295.5120976147,9.5965112187e-6,3.7270262062849,1.8096433447e-5,3.7269682618038,9.5965112189e-6,3.7270262062849,1.3202523912e-5,-270.9333370227
1.525000000000000,1.0125691721e-6,-290.5677851941,-8.640136631e-6,-294.9718894202,1.6831286445e-5,3.6658582766703,-8.640136616e-6,-294.9718894202,-2.727833760e-6,-290.5677544251,9.0498158925e-6,3.6659165638135,1.6831286444e-5,3.6658582766703,9.0498158927e-6,3.6659165638135,1.1918660501e-5,-266.0852929382
1.550000000000000,1.0813657362e-6,-285.7813020269,-7.950425074e-6,-290.2579777825,1.5598926882e-5,3.6067194932252,-7.950425082e-6,-290.2579777825,-2.415441177e-6,-285.7812693845,8.4955410399e-6,3.6067781425516,1.5598926882e-5,3.6067194932252,8.4955410399e-6,3.6067781425516,1.0734932460e-5,-261.3870261854
1.575000000000000,1.1310525871e-6,-281.1451592813,-7.291591400e-6,-285.6944249390,1.4402517197e-5,3.5494580428889,-7.291591403e-6,-285.6944249390,-2.127355396e-6,-281.1451248287,7.9382566870e-6,3.5495170738022,1.4402517197e-5,3.5494580428889,7.9382566869e-6,3.5495170738022,9.6442638869e-6,-256.8314043912
1.600000000000000,1.1628831130e-6,-276.6523091391,-6.663398413e-6,-281.2741833736,1.3244722570e-5,3.4939859238183,-6.663398407e-6,-281.2741833736,-1.862748933e-6,-276.6522729373,7.3820193033e-6,3.4940453555812,1.3244722569e-5,3.4939859238183,7.3820193033e-6,3.4940453555812,8.6400557625e-6,-252.4117409549
1.625000000000000,1.1781116312e-6,-272.2961374843,-6.065534810e-6,-276.9906392727,1.2127754575e-5,3.4402205496313,-6.065534810e-6,-276.9906392727,-1.620753425e-6,-272.2960995922,6.8304139315e-6,3.4402804013435,1.2127754576e-5,3.4402205496313,6.8304139317e-6,3.4402804013435,7.7161550659e-6,-248.1217607576
1.650000000000000,1.1780000820e-6,-268.0704310466,-5.497610000e-6,-272.8375796690,1.1053411175e-5,3.3880843391566,-5.497610003e-6,-272.8375796690,-1.400454981e-6,-268.0703915210,6.2865928667e-6,3.3881446297340,1.1053411175e-5,3.3880843391566,6.2865928664e-6,3.3881446297340,6.8668229732e-6,-243.9555689897
1.675000000000000,1.1637957187e-6,-263.9693474879,-4.959177558e-6,-268.8091625275,1.0023113673e-5,3.3375043429208,-4.959177548e-6,-268.8091625275,-1.200917825e-6,-263.9693063835,5.7533114209e-6,3.3375650910753,1.0023113673e-5,3.3375043429208,5.7533114208e-6,3.3375650910753,6.0867117357e-6,-239.9076227694
1.700000000000000,1.1367339725e-6,-259.9873881276,-4.449733036e-6,-264.8998894711,9.0379405476e-6,3.2884119025925,-4.449733040e-6,-264.8998894711,-1.021181393e-6,-259.9873454971,5.2329607194e-6,3.2884731268140,9.0379405477e-6,3.2884119025925,5.2329607196e-6,3.2884731268140,5.3708373768e-6,-235.9727052660
1.725000000000000,1.0980349072e-6,-256.1193730399,-3.968720095e-6,-261.1045808780,8.0986586529e-6,3.2407423400403,-3.968720081e-6,-261.1045808780,-8.602676908e-7,-256.1193289339,4.7275979888e-6,3.2408040585784,8.0986586531e-6,3.2407423400403,4.7275979890e-6,3.2408040585784,4.7145568114e-6,-232.1459020726
1.750000000000000,1.0488967009e-6,-252.3604182854,-3.515537556e-6,-257.4183531131,7.2057519988e-6,3.1944346730403,-3.515537551e-6,-257.4183531131,-7.171878834e-7,-252.3603727527,4.2389745197e-6,3.1944969038887,7.2057519986e-6,3.1944346730403,4.2389745195e-6,3.1944969038887,4.1135454925e-6,-228.4225796046
1.775000000000000,9.9048890505e-7,-248.7059150675,-3.089547357e-6,-253.8365976847,6.3594483621e-6,3.1494313550106,-3.089547345e-6,-253.8365976847,-5.909494562e-7,-248.7058681548,3.7685615775e-6,3.1494941158906,6.3594483621e-6,3.1494313550106,3.7685615775e-6,3.1494941158906,3.5637785951e-6,-224.7983653236
1.800000000000000,9.2395235828e-7,-245.1515106247,-2.690076133e-6,-250.3549621361,5.5597437775e-6,3.1056780364319,-2.690076122e-6,-250.3549621361,-4.805579850e-7,-245.1514623767,3.3175742648e-6,3.1057413447785,5.5597437777e-6,3.1056780364319,3.3175742649e-6,3.1057413447785,3.0615104829e-6,-221.2691296090
1.825000000000000,8.5039606644e-7,-241.6930906941,-2.316420677e-6,-246.9693325103,4.8064251916e-6,3.0631233458779,-2.316420678e-6,-246.9693325103,-3.850233358e-7,-241.6930411539,2.8869936623e-6,3.0631872188259,4.8064251917e-6,3.0631233458779,2.8869936625e-6,3.0631872188259,2.6032573982e-6,-217.8309691199
1.850000000000000,7.7089537143e-7,-238.3267633966,-1.967850183e-6,-243.6758172342,4.0990914327e-6,3.0217186888000,-1.967850187e-6,-243.6758172342,-3.033600927e-7,-238.3267126053,2.4775873132e-6,3.0217831431711,4.0990914330e-6,3.0217186888000,2.4775873133e-6,3.0217831431711,2.1857808388e-6,-214.4801915062
1.875000000000000,6.8648319779e-7,-235.0488444116,-1.643616957e-6,-240.4707322934,3.4371726819e-6,2.9814180624079,-1.643616940e-6,-240.4707322934,-2.345988635e-7,-235.0487924085,2.0899283168e-6,2.9814831146989,3.4371726819e-6,2.9814180624079,2.0899283172e-6,2.9814831146989,1.8060719337e-6,-211.2133013419
1.900000000000000,5.9815727258e-7,-231.8558433213,-1.342950748e-6,-237.3505875770,2.8199483410e-6,2.9421778851651,-1.342950752e-6,-237.3505875770,-1.777799533e-7,-231.8557901439,1.7244128576e-6,2.9422435515366,2.8199483409e-6,2.9421778851651,1.7244128577e-6,2.9422435515366,1.4613362152e-6,-208.0269871701
1.925000000000000,5.0687297036e-7,-228.7444510198,-1.065068104e-6,-234.3120742866,2.2465637516e-6,2.9039568395699,-1.065068102e-6,-234.3120742866,-1.319629670e-7,-228.7443967040,1.3812766617e-6,2.9040231358364,2.2465637518e-6,2.9039568395699,1.3812766620e-6,2.9040231358364,1.1489802513e-6,-204.9181095568
1.950000000000000,4.1354377799e-7,-225.7115280906,-8.091724065e-7,-231.3520533134,1.7160456047e-6,2.8667157270298,-8.091724021e-7,-231.3520533134,-9.622537402e-8,-225.7114726706,1.0606101672e-6,2.8667826686495,1.7160456045e-6,2.8667157270298,1.0606101672e-6,2.8667826686495,8.6659813322e-7,-201.8836900638
1.975000000000000,3.1903767886e-7,-222.7540940669,-5.744602438e-7,-228.4675444987,1.2273162387e-6,2.8304173337580,-5.744602363e-7,-228.4675444987,-6.966900651e-8,-222.7540375751,7.6237265934e-7,2.8304849358248,1.2273162386e-6,2.8304173337580,7.6237265922e-7,2.8304849358248,6.1195995557e-7,-198.9209010591
2.000000000000000,2.2418217189e-7,-219.8693174967,-3.601174909e-7,-225.6557166995,7.7920690222e-7,2.7950263067270,-3.601174820e-7,-225.6557166995,-5.141541432e-8,-219.8692599641,4.8640539418e-7,2.7950945839615,7.7920690222e-7,2.7950263067270,4.8640539418e-7,2.7950945839615,3.8299852201e-7,-196.0270562915
2.025000000000000,1.2975297909e-7,-217.0545067448,-1.653322962e-7,-222.9138785896,3.7047010010e-7,2.7605090388105,-1.653322981e-7,-222.9138785896,-4.061835665e-8,-217.0544482008,2.3244385933e-7,2.7605780055535,3.7047009993e-7,2.7605090388105,2.3244385927e-7,2.7605780055535,1.7780046155e-7,-193.1996021633
2.050000000000000,3.592794465e-13,-214.3071015112,-1.49429080e-14,-220.2394701840,5.551115123e-16,2.7268335632361,3.653787342e-13,-220.2394701841,-1.18203190e-13,-214.3070419923,9.436895709e-16,2.7269032335084,-5.55111512e-15,2.7268335632384,-1.11022302e-16,2.7269032335104,-1.35514863e-13,-190.4361096530
