C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\original projects\DARTWARS_TestChip_res2_w2_l320.son DE_EMBEDDED Lk=0.0 l=320.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res2_w2_l320
12.153,-0.0015395
12.154,-0.00154098
12.155,-0.00154246
12.156,-0.00154396
12.157,-0.00154546
12.158,-0.00154697
12.159,-0.00154849
12.16,-0.00155002
12.161,-0.00155156
12.162,-0.0015531
12.163,-0.00155466
12.164,-0.00155622
12.165,-0.0015578
12.166,-0.00155938
12.167,-0.00156097
12.168,-0.00156258
12.169,-0.00156419
12.17,-0.00156581
12.171,-0.00156744
12.172,-0.00156908
12.173,-0.00157073
12.174,-0.0015724
12.175,-0.00157407
12.176,-0.00157575
12.177,-0.00157744
12.178,-0.00157914
12.179,-0.00158086
12.18,-0.00158258
12.181,-0.00158432
12.182,-0.00158607
12.183,-0.00158782
12.184,-0.00158959
12.185,-0.00159137
12.186,-0.00159317
12.187,-0.00159497
12.188,-0.00159679
12.189,-0.00159862
12.19,-0.00160046
12.191,-0.00160231
12.192,-0.00160417
12.193,-0.00160605
12.194,-0.00160794
12.195,-0.00160984
12.196,-0.00161176
12.197,-0.00161369
12.198,-0.00161563
12.199,-0.00161759
12.2,-0.00161956
12.201,-0.00162154
12.202,-0.00162354
12.203,-0.00162555
12.204,-0.00162757
12.205,-0.00162961
12.206,-0.00163167
12.207,-0.00163374
12.208,-0.00163582
12.209,-0.00163792
12.21,-0.00164004
12.211,-0.00164217
12.212,-0.00164432
12.213,-0.00164648
12.214,-0.00164866
12.215,-0.00165085
12.216,-0.00165306
12.217,-0.00165529
12.218,-0.00165754
12.219,-0.0016598
12.22,-0.00166208
12.221,-0.00166438
12.222,-0.0016667
12.223,-0.00166903
12.224,-0.00167138
12.225,-0.00167375
12.226,-0.00167614
12.227,-0.00167855
12.228,-0.00168098
12.229,-0.00168343
12.23,-0.0016859
12.231,-0.00168839
12.232,-0.0016909
12.233,-0.00169343
12.234,-0.00169598
12.235,-0.00169855
12.236,-0.00170114
12.237,-0.00170376
12.238,-0.0017064
12.239,-0.00170906
12.24,-0.00171174
12.241,-0.00171445
12.242,-0.00171718
12.243,-0.00171993
12.244,-0.00172271
12.245,-0.00172551
12.246,-0.00172834
12.247,-0.00173119
12.248,-0.00173407
12.249,-0.00173697
12.25,-0.00173991
12.251,-0.00174286
12.252,-0.00174585
12.253,-0.00174886
12.254,-0.0017519
12.255,-0.00175497
12.256,-0.00175807
12.257,-0.0017612
12.258,-0.00176436
12.259,-0.00176754
12.26,-0.00177076
12.261,-0.00177401
12.262,-0.00177729
12.263,-0.00178061
12.264,-0.00178396
12.265,-0.00178734
12.266,-0.00179075
12.267,-0.0017942
12.268,-0.00179768
12.269,-0.0018012
12.27,-0.00180475
12.271,-0.00180834
12.272,-0.00181197
12.273,-0.00181564
12.274,-0.00181935
12.275,-0.00182309
12.276,-0.00182687
12.277,-0.0018307
12.278,-0.00183456
12.279,-0.00183847
12.28,-0.00184242
12.281,-0.00184642
12.282,-0.00185046
12.283,-0.00185454
12.284,-0.00185867
12.285,-0.00186284
12.286,-0.00186707
12.287,-0.00187134
12.288,-0.00187566
12.289,-0.00188003
12.29,-0.00188445
12.291,-0.00188893
12.292,-0.00189345
12.293,-0.00189804
12.294,-0.00190267
12.295,-0.00190736
12.296,-0.00191211
12.297,-0.00191692
12.298,-0.00192179
12.299,-0.00192671
12.3,-0.0019317
12.301,-0.00193675
12.302,-0.00194187
12.303,-0.00194705
12.304,-0.0019523
12.305,-0.00195761
12.306,-0.001963
12.307,-0.00196845
12.308,-0.00197398
12.309,-0.00197958
12.31,-0.00198526
12.311,-0.00199102
12.312,-0.00199685
12.313,-0.00200276
12.314,-0.00200876
12.315,-0.00201484
12.316,-0.002021
12.317,-0.00202725
12.318,-0.0020336
12.319,-0.00204003
12.32,-0.00204656
12.321,-0.00205318
12.322,-0.0020599
12.323,-0.00206672
12.324,-0.00207364
12.325,-0.00208067
12.326,-0.00208781
12.327,-0.00209505
12.328,-0.00210241
12.329,-0.00210988
12.33,-0.00211747
12.331,-0.00212518
12.332,-0.00213302
12.333,-0.00214098
12.334,-0.00214907
12.335,-0.00215729
12.336,-0.00216565
12.337,-0.00217416
12.338,-0.0021828
12.339,-0.00219159
12.34,-0.00220054
12.341,-0.00220964
12.342,-0.0022189
12.343,-0.00222832
12.344,-0.00223791
12.345,-0.00224767
12.346,-0.00225761
12.347,-0.00226774
12.348,-0.00227805
12.349,-0.00228856
12.35,-0.00229926
12.351,-0.00231017
12.352,-0.00232129
12.353,-0.00233262
12.354,-0.00234418
12.355,-0.00235597
12.356,-0.00236799
12.357,-0.00238026
12.358,-0.00239278
12.359,-0.00240556
12.36,-0.00241861
12.361,-0.00243193
12.362,-0.00244554
12.363,-0.00245944
12.364,-0.00247365
12.365,-0.00248817
12.366,-0.00250302
12.367,-0.0025182
12.368,-0.00253373
12.369,-0.00254961
12.37,-0.00256587
12.371,-0.00258252
12.372,-0.00259956
12.373,-0.00261701
12.374,-0.0026349
12.375,-0.00265323
12.376,-0.00267201
12.377,-0.00269128
12.378,-0.00271105
12.379,-0.00273133
12.38,-0.00275215
12.381,-0.00277352
12.382,-0.00279548
12.383,-0.00281804
12.384,-0.00284123
12.385,-0.00286507
12.386,-0.0028896
12.387,-0.00291484
12.388,-0.00294083
12.389,-0.00296759
12.39,-0.00299517
12.391,-0.00302359
12.392,-0.00305291
12.393,-0.00308315
12.394,-0.00311437
12.395,-0.00314661
12.396,-0.00317992
12.397,-0.00321436
12.398,-0.00324998
12.399,-0.00328684
12.4,-0.00332501
12.401,-0.00336456
12.402,-0.00340556
12.403,-0.00344809
12.404,-0.00349223
12.405,-0.00353809
12.406,-0.00358575
12.407,-0.00363532
12.408,-0.00368692
12.409,-0.00374068
12.41,-0.00379672
12.411,-0.00385519
12.412,-0.00391624
12.413,-0.00398006
12.414,-0.00404681
12.415,-0.00411671
12.416,-0.00418998
12.417,-0.00426685
12.418,-0.0043476
12.419,-0.0044325
12.42,-0.00452188
12.421,-0.00461609
12.422,-0.00471551
12.423,-0.00482058
12.424,-0.00493177
12.425,-0.00504961
12.426,-0.00517468
12.427,-0.00530766
12.428,-0.00544927
12.429,-0.00560035
12.43,-0.00576183
12.431,-0.00593478
12.432,-0.00612041
12.433,-0.00632008
12.434,-0.00653538
12.435,-0.0067681
12.436,-0.00702035
12.437,-0.00729454
12.438,-0.0075935
12.439,-0.00792054
12.44,-0.00827957
12.441,-0.00867522
12.442,-0.00911302
12.443,-0.00959963
12.444,-0.0101431
12.445,-0.0107533
12.446,-0.0114424
12.447,-0.0122255
12.448,-0.0131218
12.449,-0.0141555
12.45,-0.0153581
12.451,-0.0167708
12.452,-0.0184486
12.453,-0.0204662
12.454,-0.0229275
12.455,-0.02598
12.456,-0.02984
12.457,-0.0348348
12.458,-0.04148
12.459,-0.050628
12.46,-0.0637739
12.461,-0.0837459
12.462,-0.116447
12.463,-0.175983
12.464,-0.303412
12.465,-0.662916
12.466,-2.44964
12.467,-13.0591
12.468,-1.32723
12.469,-0.407078
12.47,-0.185575
12.471,-0.102624
12.472,-0.0635031
12.473,-0.0422676
12.474,-0.0295991
12.475,-0.0215124
12.476,-0.0160815
12.477,-0.0122876
12.478,-0.00955279
12.479,-0.00753045
12.48,-0.00600315
12.481,-0.00482921
12.482,-0.00391337
12.483,-0.0031898
12.484,-0.00261193
12.485,-0.00214613
12.486,-0.0017677
12.487,-0.00145816
12.488,-0.00120352
12.489,-0.00099305
12.49,-0.000818397
12.491,-0.000673022
12.492,-0.000551743
12.493,-0.000450414
12.494,-0.000365701
12.495,-0.000294894
12.496,-0.000235782
12.497,-0.000186545
12.498,-0.000145679
12.499,-0.000111935
12.5,-8.42722e-05
12.501,-6.17999e-05
12.502,-4.37931e-05
12.503,-2.96215e-05
12.504,-1.87535e-05
12.505,-1.07359e-05
12.506,-5.18128e-06
12.507,-1.75689e-06
12.508,-1.76599e-07
12.509,-1.93497e-07
12.51,-1.59404e-06
12.511,-4.19309e-06
12.512,-7.82981e-06
12.513,-1.23642e-05
12.514,-1.76741e-05
12.515,-2.36528e-05
12.516,-3.0207e-05
12.517,-3.72549e-05
12.518,-4.47247e-05
12.519,-5.25534e-05
12.52,-6.06854e-05
12.521,-6.90721e-05
12.522,-7.76704e-05
12.523,-8.64424e-05
12.524,-9.53548e-05
12.525,-0.000104378
12.526,-0.000113486
12.527,-0.000122656
12.528,-0.000131868
12.529,-0.000141104
12.53,-0.000150347
12.531,-0.000159585
12.532,-0.000168806
12.533,-0.000177997
12.534,-0.000187151
12.535,-0.000196258
12.536,-0.000205312
12.537,-0.000214306
12.538,-0.000223235
12.539,-0.000232095
12.54,-0.00024088
12.541,-0.000249589
12.542,-0.000258217
12.543,-0.000266762
12.544,-0.000275222
12.545,-0.000283597
12.546,-0.000291883
12.547,-0.00030008
12.548,-0.000308188
12.549,-0.000316206
12.55,-0.000324133
12.551,-0.00033197
12.552,-0.000339715
12.553,-0.000347371
12.554,-0.000354936
12.555,-0.000362411
12.556,-0.000369796
12.557,-0.000377093
12.558,-0.000384302
12.559,-0.000391424
12.56,-0.000398458
12.561,-0.000405407
12.562,-0.000412272
12.563,-0.000419052
12.564,-0.000425749
12.565,-0.000432364
12.566,-0.000438898
12.567,-0.000445352
12.568,-0.000451727
12.569,-0.000458025
12.57,-0.000464245
12.571,-0.000470389
12.572,-0.000476459
12.573,-0.000482456
12.574,-0.000488379
12.575,-0.000494231
12.576,-0.000500013
12.577,-0.000505725
12.578,-0.000511369
12.579,-0.000516945
12.58,-0.000522456
12.581,-0.0005279
12.582,-0.000533281
12.583,-0.000538598
12.584,-0.000543853
12.585,-0.000549047
12.586,-0.00055418
12.587,-0.000559254
12.588,-0.00056427
12.589,-0.000569227
12.59,-0.000574129
12.591,-0.000578974
12.592,-0.000583765
12.593,-0.000588501
12.594,-0.000593184
12.595,-0.000597816
12.596,-0.000602395
12.597,-0.000606924
12.598,-0.000611403
12.599,-0.000615833
12.6,-0.000620215
12.601,-0.000624549
12.602,-0.000628836
12.603,-0.000633077
12.604,-0.000637273
12.605,-0.000641424
12.606,-0.000645531
12.607,-0.000649595
12.608,-0.000653617
12.609,-0.000657596
12.61,-0.000661534
12.611,-0.000665432
12.612,-0.000669289
12.613,-0.000673107
12.614,-0.000676886
12.615,-0.000680627
12.616,-0.000684331
12.617,-0.000687997
12.618,-0.000691627
12.619,-0.000695221
12.62,-0.000698779
12.621,-0.000702303
12.622,-0.000705792
12.623,-0.000709247
12.624,-0.000712669
12.625,-0.000716058
12.626,-0.000719415
12.627,-0.00072274
12.628,-0.000726033
12.629,-0.000729296
12.63,-0.000732528
12.631,-0.000735729
12.632,-0.000738902
12.633,-0.000742044
12.634,-0.000745159
12.635,-0.000748244
12.636,-0.000751302
12.637,-0.000754332
12.638,-0.000757335
12.639,-0.000760311
12.64,-0.000763261
12.641,-0.000766184
12.642,-0.000769082
12.643,-0.000771955
12.644,-0.000774802
12.645,-0.000777625
12.646,-0.000780424
12.647,-0.000783198
12.648,-0.000785949
12.649,-0.000788676
12.65,-0.000791381
12.651,-0.000794063
12.652,-0.000796722
12.653,-0.000799359
12.654,-0.000801975
12.655,-0.000804568
12.656,-0.000807141
12.657,-0.000809693
12.658,-0.000812224
12.659,-0.000814734
12.66,-0.000817225
12.661,-0.000819695
12.662,-0.000822146
12.663,-0.000824577
12.664,-0.00082699
12.665,-0.000829383
12.666,-0.000831758
12.667,-0.000834114
12.668,-0.000836453
12.669,-0.000838773
12.67,-0.000841075
12.671,-0.00084336
12.672,-0.000845628
12.673,-0.000847879
12.674,-0.000850113
12.675,-0.00085233
12.676,-0.000854531
12.677,-0.000856715
12.678,-0.000858883
12.679,-0.000861036
12.68,-0.000863173
12.681,-0.000865294
12.682,-0.000867401
12.683,-0.000869492
12.684,-0.000871568
12.685,-0.000873629
12.686,-0.000875676
12.687,-0.000877708
12.688,-0.000879726
12.689,-0.000881731
12.69,-0.000883721
12.691,-0.000885697
12.692,-0.00088766
12.693,-0.00088961
12.694,-0.000891546
12.695,-0.000893469
12.696,-0.000895379
12.697,-0.000897276
12.698,-0.000899161
12.699,-0.000901033
12.7,-0.000902893
12.701,-0.00090474
12.702,-0.000906576
12.703,-0.000908399
12.704,-0.000910211
12.705,-0.00091201
12.706,-0.000913799
12.707,-0.000915576
12.708,-0.000917341
12.709,-0.000919095
12.71,-0.000920838
12.711,-0.000922571
12.712,-0.000924292
12.713,-0.000926003
12.714,-0.000927703
12.715,-0.000929392
12.716,-0.000931071
12.717,-0.00093274
12.718,-0.000934399
12.719,-0.000936048
12.72,-0.000937686
12.721,-0.000939315
12.722,-0.000940934
12.723,-0.000942544
12.724,-0.000944144
12.725,-0.000945734
12.726,-0.000947315
12.727,-0.000948887
12.728,-0.00095045
12.729,-0.000952004
12.73,-0.000953548
12.731,-0.000955084
12.732,-0.000956611
12.733,-0.00095813
12.734,-0.000959639
12.735,-0.000961141
12.736,-0.000962633
12.737,-0.000964118
12.738,-0.000965594
12.739,-0.000967062
12.74,-0.000968522
12.741,-0.000969973
12.742,-0.000971417
12.743,-0.000972853
12.744,-0.000974281
12.745,-0.000975702
12.746,-0.000977115
12.747,-0.00097852
12.748,-0.000979918
12.749,-0.000981308
12.75,-0.000982691
12.751,-0.000984067
12.752,-0.000985435
12.753,-0.000986796
12.754,-0.000988151
12.755,-0.000989498
12.756,-0.000990838
12.757,-0.000992171
12.758,-0.000993498
12.759,-0.000994818
12.76,-0.000996131
12.761,-0.000997437
12.762,-0.000998737
12.763,-0.00100003
12.764,-0.00100132
12.765,-0.0010026
12.766,-0.00100387
12.767,-0.00100514
12.768,-0.0010064
12.769,-0.00100766
12.77,-0.00100891
12.771,-0.00101015
12.772,-0.00101139
12.773,-0.00101262
12.774,-0.00101385
12.775,-0.00101506
12.776,-0.00101628
12.777,-0.00101749
12.778,-0.00101869
12.779,-0.00101989
12.78,-0.00102108
12.781,-0.00102226
12.782,-0.00102344
12.783,-0.00102462
12.784,-0.00102579
12.785,-0.00102695
12.786,-0.00102811
12.787,-0.00102926
12.788,-0.00103041
12.789,-0.00103156
12.79,-0.00103269
12.791,-0.00103383
12.792,-0.00103496
12.793,-0.00103608
12.794,-0.0010372
12.795,-0.00103831
12.796,-0.00103942
12.797,-0.00104052
12.798,-0.00104162
12.799,-0.00104271
12.8,-0.0010438
12.801,-0.00104489
12.802,-0.00104597
12.803,-0.00104704
12.804,-0.00104811
12.805,-0.00104918
12.806,-0.00105024
12.807,-0.0010513
12.808,-0.00105235
12.809,-0.0010534
12.81,-0.00105444
12.811,-0.00105548
12.812,-0.00105652
12.813,-0.00105755
12.814,-0.00105858
12.815,-0.0010596
12.816,-0.00106062
12.817,-0.00106164
12.818,-0.00106265
12.819,-0.00106365
12.82,-0.00106466
12.821,-0.00106565
12.822,-0.00106665
12.823,-0.00106764
12.824,-0.00106863
12.825,-0.00106961
12.826,-0.00107059
12.827,-0.00107156
12.828,-0.00107254
12.829,-0.0010735
12.83,-0.00107447
12.831,-0.00107543
12.832,-0.00107639
12.833,-0.00107734
12.834,-0.00107829
12.835,-0.00107924
12.836,-0.00108018
12.837,-0.00108112
12.838,-0.00108205
12.839,-0.00108298
12.84,-0.00108391
12.841,-0.00108484
12.842,-0.00108576
12.843,-0.00108668
12.844,-0.00108759
12.845,-0.00108851
12.846,-0.00108942
12.847,-0.00109032
12.848,-0.00109122
12.849,-0.00109212
12.85,-0.00109302
12.851,-0.00109391
12.852,-0.0010948
12.853,-0.00109569
12.854,-0.00109657
12.855,-0.00109745
12.856,-0.00109833
12.857,-0.0010992
12.858,-0.00110007
12.859,-0.00110094
12.86,-0.00110181
12.861,-0.00110267
12.862,-0.00110353
12.863,-0.00110438
12.864,-0.00110524
12.865,-0.00110609
12.866,-0.00110693
12.867,-0.00110778
12.868,-0.00110862
12.869,-0.00110946
12.87,-0.0011103
12.871,-0.00111113
12.872,-0.00111196
12.873,-0.00111279
12.874,-0.00111362
12.875,-0.00111444
12.876,-0.00111526
12.877,-0.00111608
12.878,-0.00111689
12.879,-0.00111771
12.88,-0.00111852
12.881,-0.00111932
12.882,-0.00112013
12.883,-0.00112093
12.884,-0.00112173
12.885,-0.00112253
12.886,-0.00112332
12.887,-0.00112411
12.888,-0.0011249
12.889,-0.00112569
12.89,-0.00112648
12.891,-0.00112726
12.892,-0.00112804
12.893,-0.00112882
12.894,-0.00112959
12.895,-0.00113037
12.896,-0.00113114
12.897,-0.00113191
12.898,-0.00113267
12.899,-0.00113344
12.9,-0.0011342
12.901,-0.00113496
12.902,-0.00113571
12.903,-0.00113647
12.904,-0.00113722
12.905,-0.00113797
12.906,-0.00113872
12.907,-0.00113947
12.908,-0.00114021
12.909,-0.00114095
12.91,-0.00114169
12.911,-0.00114243
12.912,-0.00114317
12.913,-0.0011439
12.914,-0.00114463
12.915,-0.00114536
12.916,-0.00114609
12.917,-0.00114682
12.918,-0.00114754
12.919,-0.00114826
12.92,-0.00114898
12.921,-0.0011497
12.922,-0.00115041
12.923,-0.00115113
12.924,-0.00115184
12.925,-0.00115255
12.926,-0.00115326
12.927,-0.00115396
12.928,-0.00115467
12.929,-0.00115537
12.93,-0.00115607
12.931,-0.00115677
12.932,-0.00115746
12.933,-0.00115816
12.934,-0.00115885
12.935,-0.00115954
12.936,-0.00116023
12.937,-0.00116092
12.938,-0.0011616
12.939,-0.00116229
12.94,-0.00116297
12.941,-0.00116365
12.942,-0.00116433
12.943,-0.00116501
12.944,-0.00116568
12.945,-0.00116636
12.946,-0.00116703
12.947,-0.0011677
12.948,-0.00116837
12.949,-0.00116903
12.95,-0.0011697
12.951,-0.00117036
12.952,-0.00117102
12.953,-0.00117168
12.954,-0.00117234
12.955,-0.001173
12.956,-0.00117365
12.957,-0.00117431
12.958,-0.00117496
12.959,-0.00117561
12.96,-0.00117626
12.961,-0.00117691
12.962,-0.00117755
12.963,-0.0011782
12.964,-0.00117884
12.965,-0.00117948
12.966,-0.00118012
12.967,-0.00118076
12.968,-0.0011814
12.969,-0.00118203
12.97,-0.00118267
12.971,-0.0011833
12.972,-0.00118393
12.973,-0.00118456
12.974,-0.00118519
12.975,-0.00118581
12.976,-0.00118644
12.977,-0.00118706
12.978,-0.00118768
12.979,-0.0011883
12.98,-0.00118892
12.981,-0.00118954
12.982,-0.00119016
12.983,-0.00119077
12.984,-0.00119139
12.985,-0.001192
12.986,-0.00119261
12.987,-0.00119322
12.988,-0.00119383
12.989,-0.00119444
12.99,-0.00119504
12.991,-0.00119565
12.992,-0.00119625
12.993,-0.00119685
12.994,-0.00119745
12.995,-0.00119805
12.996,-0.00119865
12.997,-0.00119925
12.998,-0.00119984
12.999,-0.00120044
13,-0.00120103
13.001,-0.00120162
13.002,-0.00120221
13.003,-0.0012028
13.004,-0.00120339
13.005,-0.00120398
13.006,-0.00120456
13.007,-0.00120515
13.008,-0.00120573
13.009,-0.00120631
13.01,-0.00120689
13.011,-0.00120747
13.012,-0.00120805
13.013,-0.00120863
13.014,-0.0012092
13.015,-0.00120978
13.016,-0.00121035
13.017,-0.00121092
13.018,-0.0012115
13.019,-0.00121207
13.02,-0.00121263
13.021,-0.0012132
13.022,-0.00121377
13.023,-0.00121434
13.024,-0.0012149
13.025,-0.00121546
13.026,-0.00121603
13.027,-0.00121659
13.028,-0.00121715
13.029,-0.00121771
13.03,-0.00121826
13.031,-0.00121882
13.032,-0.00121938
13.033,-0.00121993
13.034,-0.00122049
13.035,-0.00122104
13.036,-0.00122159
13.037,-0.00122214
13.038,-0.00122269
13.039,-0.00122324
13.04,-0.00122379
13.041,-0.00122433
13.042,-0.00122488
13.043,-0.00122542
13.044,-0.00122597
13.045,-0.00122651
13.046,-0.00122705
13.047,-0.00122759
13.048,-0.00122813
13.049,-0.00122867
13.05,-0.00122921
13.051,-0.00122975
13.052,-0.00123028
13.053,-0.00123082
13.054,-0.00123135
13.055,-0.00123188
13.056,-0.00123241
13.057,-0.00123295
13.058,-0.00123348
13.059,-0.001234
13.06,-0.00123453
13.061,-0.00123506
13.062,-0.00123559
13.063,-0.00123611
13.064,-0.00123664
13.065,-0.00123716
13.066,-0.00123768
13.067,-0.0012382
13.068,-0.00123872
13.069,-0.00123924
13.07,-0.00123976
13.071,-0.00124028
13.072,-0.0012408
13.073,-0.00124132
13.074,-0.00124183
13.075,-0.00124235
13.076,-0.00124286
13.077,-0.00124337
13.078,-0.00124388
13.079,-0.0012444
13.08,-0.00124491
13.081,-0.00124542
13.082,-0.00124592
13.083,-0.00124643
13.084,-0.00124694
13.085,-0.00124745
13.086,-0.00124795
13.087,-0.00124846
13.088,-0.00124896
13.089,-0.00124946
13.09,-0.00124996
13.091,-0.00125047
13.092,-0.00125097
13.093,-0.00125147
13.094,-0.00125196
13.095,-0.00125246
13.096,-0.00125296
13.097,-0.00125346
13.098,-0.00125395
13.099,-0.00125445
13.1,-0.00125494
13.101,-0.00125544
13.102,-0.00125593
13.103,-0.00125642
13.104,-0.00125691
13.105,-0.0012574
13.106,-0.00125789
13.107,-0.00125838
13.108,-0.00125887
13.109,-0.00125936
13.11,-0.00125984
13.111,-0.00126033
13.112,-0.00126081
13.113,-0.0012613
13.114,-0.00126178
13.115,-0.00126226
13.116,-0.00126275
13.117,-0.00126323
13.118,-0.00126371
13.119,-0.00126419
13.12,-0.00126467
13.121,-0.00126515
13.122,-0.00126562
13.123,-0.0012661
13.124,-0.00126658
13.125,-0.00126705
13.126,-0.00126753
13.127,-0.001268
13.128,-0.00126848
13.129,-0.00126895
13.13,-0.00126942
13.131,-0.00126989
13.132,-0.00127037
13.133,-0.00127084
13.134,-0.00127131
13.135,-0.00127177
13.136,-0.00127224
13.137,-0.00127271
13.138,-0.00127318
13.139,-0.00127364
13.14,-0.00127411
13.141,-0.00127458
13.142,-0.00127504
13.143,-0.0012755
13.144,-0.00127597
13.145,-0.00127643
13.146,-0.00127689
13.147,-0.00127735
13.148,-0.00127781
13.149,-0.00127827
13.15,-0.00127875
13.151,-0.00127919
13.152,-0.00127965
13.153,-0.00128011
13.154,-0.00128056
13.155,-0.00128102
13.156,-0.00128148
13.157,-0.00128193
13.158,-0.00128239
13.159,-0.00128284
13.16,-0.00128329
13.161,-0.00128375
13.162,-0.0012842
13.163,-0.00128465
13.164,-0.0012851
13.165,-0.00128555
13.166,-0.001286
13.167,-0.00128645
13.168,-0.0012869
13.169,-0.00128735
13.17,-0.00128779
13.171,-0.00128824
13.172,-0.00128869
13.173,-0.00128913
13.174,-0.00128958
13.175,-0.00129002
13.176,-0.00129046
13.177,-0.00129091
13.178,-0.00129135
13.179,-0.00129179
13.18,-0.00129223
13.181,-0.00129268
13.182,-0.00129312
13.183,-0.00129356
13.184,-0.001294
13.185,-0.00129443
13.186,-0.00129487
13.187,-0.00129531
13.188,-0.00129575
13.189,-0.00129619
13.19,-0.00129662
13.191,-0.00129706
13.192,-0.00129749
13.193,-0.00129793
13.194,-0.00129836
13.195,-0.00129879
13.196,-0.00129923
13.197,-0.00129966
13.198,-0.00130009
13.199,-0.00130052
13.2,-0.00130096
13.201,-0.00130139
13.202,-0.00130182
13.203,-0.00130224
13.204,-0.00130267
13.205,-0.0013031
13.206,-0.00130353
13.207,-0.00130396
13.208,-0.00130438
13.209,-0.00130481
13.21,-0.00130524
13.211,-0.00130566
13.212,-0.00130609
13.213,-0.00130651
13.214,-0.00130694
13.215,-0.00130736
13.216,-0.00130778
13.217,-0.0013082
13.218,-0.00130863
13.219,-0.00130905
13.22,-0.00130947
13.221,-0.00130989
13.222,-0.00131031
13.223,-0.00131073
13.224,-0.00131115
13.225,-0.00131157
13.226,-0.00131199
13.227,-0.0013124
13.228,-0.00131282
13.229,-0.00131324
13.23,-0.00131365
13.231,-0.00131407
13.232,-0.00131449
13.233,-0.0013149
13.234,-0.00131532
13.235,-0.00131573
13.236,-0.00131614
13.237,-0.00131656
13.238,-0.00131697
13.239,-0.00131738
13.24,-0.00131779
13.241,-0.0013182
13.242,-0.00131862
13.243,-0.00131903
13.244,-0.00131944
13.245,-0.00131985
13.246,-0.00132025
13.247,-0.00132066
13.248,-0.00132107
13.249,-0.00132148
13.25,-0.00132189
13.251,-0.00132229
13.252,-0.0013227
13.253,-0.00132311
13.254,-0.00132351
13.255,-0.00132392
13.256,-0.00132432
13.257,-0.00132473
13.258,-0.00132513
13.259,-0.00132553
13.26,-0.00132594
13.261,-0.00132634
13.262,-0.00132674
13.263,-0.00132715
13.264,-0.00132755
13.265,-0.00132795
13.266,-0.00132835
13.267,-0.00132875
13.268,-0.00132915
13.269,-0.00132955
13.27,-0.00132995
13.271,-0.00133035
13.272,-0.00133074
13.273,-0.00133114
13.274,-0.00133154
13.275,-0.00133194
13.276,-0.00133233
13.277,-0.00133273
13.278,-0.00133313
13.279,-0.00133352
13.28,-0.00133392
13.281,-0.00133431
13.282,-0.00133471
13.283,-0.0013351
13.284,-0.00133549
13.285,-0.00133589
13.286,-0.00133628
13.287,-0.00133667
13.288,-0.00133706
13.289,-0.00133746
13.29,-0.00133785
13.291,-0.00133824
13.292,-0.00133863
13.293,-0.00133902
13.294,-0.00133941
13.295,-0.0013398
13.296,-0.00134019
13.297,-0.00134058
13.298,-0.00134096
13.299,-0.00134135
13.3,-0.00134174
13.301,-0.00134213
13.302,-0.00134251
13.303,-0.0013429
13.304,-0.00134329
13.305,-0.00134367
13.306,-0.00134406
13.307,-0.00134444
13.308,-0.00134483
13.309,-0.00134521
13.31,-0.0013456
13.311,-0.00134598
13.312,-0.00134636
13.313,-0.00134675
13.314,-0.00134713
13.315,-0.00134751
13.316,-0.00134789
13.317,-0.00134828
13.318,-0.00134866
13.319,-0.00134904
13.32,-0.00134942
13.321,-0.0013498
13.322,-0.00135018
13.323,-0.00135056
13.324,-0.00135094
13.325,-0.00135132
13.326,-0.00135169
13.327,-0.00135207
13.328,-0.00135245
13.329,-0.00135283
13.33,-0.00135321
13.331,-0.00135358
13.332,-0.00135396
13.333,-0.00135433
13.334,-0.00135471
13.335,-0.00135509
13.336,-0.00135546
13.337,-0.00135584
13.338,-0.00135621
13.339,-0.00135659
13.34,-0.00135696
13.341,-0.00135733
13.342,-0.00135771
13.343,-0.00135808
13.344,-0.00135845
13.345,-0.00135882
13.346,-0.0013592
13.347,-0.00135957
13.348,-0.00135994
13.349,-0.00136031
13.35,-0.00136068
13.351,-0.00136105
13.352,-0.00136142
13.353,-0.00136179
13.354,-0.00136216
13.355,-0.00136253
13.356,-0.0013629
13.357,-0.00136327
13.358,-0.00136364
13.359,-0.001364
13.36,-0.00136437
13.361,-0.00136474
13.362,-0.00136511
13.363,-0.00136547
13.364,-0.00136584
13.365,-0.0013662
13.366,-0.00136657
13.367,-0.00136694
13.368,-0.0013673
13.369,-0.00136767
13.37,-0.00136803
13.371,-0.0013684
13.372,-0.00136876
13.373,-0.00136912
13.374,-0.00136949
13.375,-0.00136985
13.376,-0.00137021
13.377,-0.00137058
13.378,-0.00137094
13.379,-0.0013713
13.38,-0.00137166
13.381,-0.00137202
13.382,-0.00137238
13.383,-0.00137275
13.384,-0.00137311
13.385,-0.00137347
13.386,-0.00137383
13.387,-0.00137419
13.388,-0.00137455
13.389,-0.0013749
13.39,-0.00137526
13.391,-0.00137562
13.392,-0.00137598
13.393,-0.00137634
13.394,-0.0013767
13.395,-0.00137705
13.396,-0.00137741
13.397,-0.00137777
13.398,-0.00137812
13.399,-0.00137848
13.4,-0.00137884
13.401,-0.00137919
13.402,-0.00137955
13.403,-0.0013799
13.404,-0.00138026
13.405,-0.00138061
13.406,-0.00138097
13.407,-0.00138132
13.408,-0.00138168
13.409,-0.00138203
13.41,-0.00138238
