6.929746300000000000e+09,9.264915099999999903e-03,-5.627127999999999991e-02
6.929846310000000000e+09,8.299395100000000677e-03,-5.598356019999999739e-02
6.929946320000000000e+09,5.246663700000000173e-03,-5.656831770000000231e-02
6.930046330000000000e+09,6.279494600000000253e-03,-5.750016489999999758e-02
6.930146340000000000e+09,4.028437499999999900e-03,-6.000405589999999872e-02
6.930246350000000000e+09,2.117544800000000123e-03,-5.670174850000000294e-02
6.930346360000000000e+09,8.262980000000000498e-04,-5.912873650000000092e-02
6.930446370000000000e+09,4.981074000000000482e-04,-5.764615769999999889e-02
6.930546380000000000e+09,-1.647682599999999910e-03,-5.807236100000000290e-02
6.930646390000000000e+09,-2.229308100000000192e-03,-5.525810080000000124e-02
6.930746400000000000e+09,-3.954022599999999950e-03,-5.594273930000000228e-02
6.930846410000000000e+09,-6.959352099999999847e-03,-5.754398709999999917e-02
6.930946420000000000e+09,-6.369174200000000084e-03,-5.604845659999999757e-02
6.931046430000000000e+09,-9.144341999999999748e-03,-5.765748250000000269e-02
6.931146440000000000e+09,-1.240831300000000068e-02,-5.650849740000000315e-02
6.931246450000000000e+09,-1.197413800000000049e-02,-5.462958069999999944e-02
6.931346460000000000e+09,-1.504445920000000055e-02,-5.625423329999999777e-02
6.931446470000000000e+09,-1.352038589999999922e-02,-5.683304880000000087e-02
6.931546480000000000e+09,-1.749118569999999831e-02,-5.574005810000000338e-02
6.931646490000000000e+09,-1.764087220000000109e-02,-5.408463339999999842e-02
6.931746500000000000e+09,-1.947940579999999852e-02,-5.398652069999999858e-02
6.931846510000000000e+09,-1.991088090000000047e-02,-5.491709510000000044e-02
6.931946520000000000e+09,-2.203816639999999979e-02,-5.462671019999999766e-02
6.932046530000000000e+09,-2.308669030000000053e-02,-5.488498070000000228e-02
6.932146540000000000e+09,-2.458245419999999931e-02,-5.230571190000000287e-02
6.932246550000000000e+09,-2.544344440000000096e-02,-5.224708709999999895e-02
6.932346560000000000e+09,-2.600375090000000070e-02,-4.869379790000000208e-02
6.932446570000000000e+09,-2.921258100000000135e-02,-4.994556730000000028e-02
6.932546580000000000e+09,-2.649653589999999975e-02,-5.054586479999999965e-02
6.932646590000000000e+09,-3.058496969999999898e-02,-5.014343739999999744e-02
6.932746600000000000e+09,-3.230726230000000032e-02,-4.822517850000000023e-02
6.932846610000000000e+09,-3.273986920000000050e-02,-4.792602120000000188e-02
6.932946620000000000e+09,-3.509790830000000111e-02,-4.821266049999999720e-02
6.933046630000000000e+09,-3.319543459999999696e-02,-4.506922070000000252e-02
6.933146640000000000e+09,-3.741295349999999853e-02,-4.407680790000000071e-02
6.933246650000000000e+09,-3.554615579999999969e-02,-4.215112940000000086e-02
6.933346660000000000e+09,-3.892522629999999734e-02,-4.365275359999999660e-02
6.933446670000000000e+09,-3.996669590000000161e-02,-4.348491460000000058e-02
6.933546680000000000e+09,-4.053520220000000202e-02,-4.185798749999999901e-02
6.933646690000000000e+09,-4.027724579999999999e-02,-3.881644170000000255e-02
6.933746700000000000e+09,-4.164606039999999704e-02,-3.912478820000000329e-02
6.933846710000000000e+09,-4.219058789999999975e-02,-4.055012510000000070e-02
6.933946720000000000e+09,-4.197125460000000058e-02,-3.675165870000000196e-02
6.934046730000000000e+09,-4.512224420000000152e-02,-3.558153950000000204e-02
6.934146740000000000e+09,-4.687508440000000276e-02,-3.593231050000000176e-02
6.934246750000000000e+09,-4.711632229999999921e-02,-3.383896840000000239e-02
6.934346760000000000e+09,-4.803730390000000156e-02,-3.177405099999999760e-02
6.934446770000000000e+09,-4.769930700000000329e-02,-3.094158480000000142e-02
6.934546780000000000e+09,-4.943690149999999811e-02,-2.879229390000000166e-02
6.934646790000000000e+09,-4.832383810000000224e-02,-2.700519189999999944e-02
6.934746800000000000e+09,-4.990212430000000310e-02,-2.609757789999999841e-02
6.934846810000000000e+09,-5.153672990000000148e-02,-2.464554840000000163e-02
6.934946820000000000e+09,-5.136963359999999895e-02,-2.510983249999999833e-02
6.935046830000000000e+09,-5.288772359999999867e-02,-2.282303030000000163e-02
6.935146840000000000e+09,-5.199721310000000180e-02,-2.171344099999999999e-02
6.935246850000000000e+09,-5.489240649999999749e-02,-2.361162860000000016e-02
6.935346860000000000e+09,-5.386360949999999953e-02,-2.047433239999999974e-02
6.935446870000000000e+09,-5.344433669999999748e-02,-1.877092959999999977e-02
6.935546880000000000e+09,-5.436121750000000308e-02,-1.709886689999999890e-02
6.935646890000000000e+09,-5.533309310000000120e-02,-1.668394759999999866e-02
6.935746900000000000e+09,-5.598722960000000054e-02,-1.367586580000000086e-02
6.935846910000000000e+09,-5.497046299999999719e-02,-1.412977399999999946e-02
6.935946920000000000e+09,-5.640481759999999706e-02,-1.148136469999999978e-02
6.936046930000000000e+09,-5.666460279999999822e-02,-1.049930940000000021e-02
6.936146940000000000e+09,-5.730917829999999935e-02,-8.430530699999999253e-03
6.936246950000000000e+09,-5.719319810000000198e-02,-7.391220700000000234e-03
6.936346960000000000e+09,-5.762090079999999948e-02,-6.025193100000000336e-03
6.936446970000000000e+09,-5.785950360000000070e-02,-5.548640799999999922e-03
6.936546980000000000e+09,-5.649025340000000256e-02,-4.039534899999999880e-03
6.936646990000000000e+09,-5.656241699999999678e-02,-1.789706100000000100e-03
6.936747000000000000e+09,-5.795644889999999883e-02,7.469598000000000036e-04
6.936847010000000000e+09,-5.877167450000000265e-02,1.557235999999999874e-04
6.936947020000000000e+09,-5.881964399999999732e-02,1.340509500000000099e-03
6.937047030000000000e+09,-5.670296839999999783e-02,4.793992500000000129e-03
